Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,510
Base Time Seconds,1714745676
Base Time Fractional,.581891120
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
133,0.05059108883142,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001367910,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:47,.666039640
134,0.03478235006332,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001356221,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:47,.748677500
135,0.03475578129292,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001344531,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:47,.831318580
136,0.0347737185657,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001338685,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:47,.913971860
137,0.03475163504481,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001362065,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:47,.996618260
138,0.04545143991709,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001782885,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:48,.079270560
139,0.03477279096842,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001367908,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:48,.161928020
140,0.03474427387118,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001303617,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:48,.244575000
141,0.03476820513606,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001332842,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:48,.327232540
142,0.08832557499409,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0002470856998,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:48,.409884540
143,0.03567369654775,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001788731,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:48,.492505340
144,0.03477877378464,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001356219,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:48,.575149940
145,0.03478591144085,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001367909,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:48,.657789980
